Name,Type,Address,Town,State,AddressNote,Latitude,Longitude,Parking,ParkingAccessible,ParkingNote,AdultChange,ChangingPlaces,BabyChange,BabyCareRoom,DumpPoint,DPWashout,DPAfterHours,DumpPointNote,OpeningHours,OpeningHoursNote,Male,Female,Unisex,AllGender,Ambulant,Accessible,ToiletNote,Shower
Cape Liptrap Coastal Park - Venus Bay Beach 5,Park or reserve,NO5 Beach Road,Venus Bay,VIC,,-38.67736856,145.781057,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilet is open when the park is open,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Jetty & Boat Ramp,Jetty,Fishermans Road,Venus Bay,VIC,,-38.6720964,145.7978197,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Jupiter Boulevarde Park,Park or reserve,167 Jupiter Boulevarde,Venus Bay,VIC,,-38.70249262,145.8219949,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Gale Street,Other,Gale Street,Waratah Bay,VIC,,-38.81078465,146.0411686,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Franklin River Reserve,Camping ground,South Gippsland Highway,Toora,VIC,,-38.65268387,146.2994409,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Yanakie Hall,Park or reserve,Millar Road,Yanakie,VIC,,-38.81189119,146.2050987,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Boat Ramp,Other,Foley Road,Yanakie,VIC,,-38.8115364,146.2679444,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
River Reserve Park,Park or reserve,River Street,Port Franklin,VIC,,-38.68311295,146.2820385,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Acacia Car Park,Car park,Hume Street,Wodonga,VIC,,-36.12160363,146.8865515,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Sumsion Gardens,Park or reserve,Church Street,Wodonga,VIC,,-36.11251988,146.8916668,FALSE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Gateway Village,Park or reserve,Lincoln Causeway,Gateway Island,VIC,,-36.09303653,146.903865,TRUE,TRUE,Located near the Wodonga Visitor Information Centre,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Birallee Park,Park or reserve,Emerald Avenue,Wodonga,VIC,,-36.12614287,146.8584977,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Gayview Park,Park or reserve,Serpentine Avenue,Wodonga,VIC,,-36.12320071,146.8578528,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Les Stone Park,Park or reserve,Parkland Drive,Wodonga,VIC,,-36.12364388,146.8744979,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Martin Park,Park or reserve,Gordon St,Wodonga,VIC,,-36.13513035,146.881793,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Willow Park,Park or reserve,Off Central Place,Wodonga,VIC,,-36.13602869,146.8766437,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Ebden Reserve,Park or reserve,Murray Valley Highway,Bonegilla,VIC,,-36.1525032,147.0264236,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Jacksons Point,Park or reserve,Jacksons Point,Bonegilla,VIC,,-36.12029434,147.0170699,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Kookaburra Point,Park or reserve,Hume Wier,Bonegilla,VIC,,-36.1345885,147.0154106,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Ludlows Reserve,Park or reserve,Murray Valley Highway,Ebden,VIC,,-36.17071966,147.0347589,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
St Albans Community Centre,Community building,Main Road E,St Albans,VIC,,-37.74543547,144.8022775,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Green Gully Reserve,Park or reserve,McCrae Blvd,Kealba,VIC,,-37.72715271,144.8193425,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Exeloo facility,FALSE
Sunshine,Bus station,City Place,Sunshine,VIC,,-37.78745238,144.8324646,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Lagoon Reserve,Park or reserve,Old Calder Highway,Keilor,VIC,,-37.7205187,144.8368552,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Malvern Cricket Ground,Sporting facility,High Street,Malvern,VIC,,-37.85648155,145.0305088,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Central Park,Park or reserve,Burke Road,Malvern East,VIC,,-37.86601353,145.0496936,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE
Victoria Gardens,Park or reserve,High Street,Prahran,VIC,,-37.85265966,145.0002608,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE
Malvern Public Gardens,Park or reserve,Ascot Street,Malvern,VIC,,-37.85577666,145.0351767,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Ardrie Park,Park or reserve,Repton Road,Malvern East,VIC,,-37.87889842,145.0540458,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Hedgeley Dene,Park or reserve,Brunel Street,Malvern East,VIC,,-37.86915066,145.0540776,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Princes Gardens,Park or reserve,Essex Street,Prahran,VIC,,-37.8486232,144.9956669,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Rockley Gardens,Park or reserve,Toorak Road,South Yarra,VIC,,-37.83928728,144.9988722,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Caroline Gardens,Other,Caroline Street - North,South Yarra,VIC,,-37.83898361,144.9874334,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Darling Gardens,Park or reserve,Alexandra Avenue,South Yarra,VIC,,-37.83431656,144.9927732,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Windsor Siding,Park or reserve,Alpha Place,Windsor,VIC,,-37.85491342,144.9896056,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Orrong Romanis Park,Park or reserve,Sydney Street,Prahran,VIC,,-37.85129335,145.0109218,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Toorak Park,Park or reserve,Orrong Road,Armadale,VIC,,-37.85229884,145.0123697,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Currently closed,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Penpraze Park,Park or reserve,Victoria Road,Malvern,VIC,,-37.87092054,145.0377083,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Currently closed,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Treyvaud Memorial Park,Park or reserve,Quentin Road,Malvern East,VIC,,-37.88257302,145.080797,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
TH King Oval,Sporting facility,High Street,Glen Iris,VIC,,-37.86075082,145.06033,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Gardiner Park,Park or reserve,Tooronga Road,Glen Iris,VIC,,-37.85175363,145.0494292,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Sir Zelman Cowan Park,Park or reserve,Glenferry Road,Kooyong,VIC,,-37.83918678,145.0356163,TRUE,FALSE,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Malvern City Square,Shopping centre,301 Glenferrie Road,Malvern,VIC,,-37.85642804,145.0291168,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Gladstone Gardens,Park or reserve,Upton Road,Windsor,VIC,,-37.85346551,144.9872728,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Lumley Gardens,Park or reserve,Jessamine Avenue,Prahran,VIC,,-37.85624053,145.0033606,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Brookville Gardens,Park or reserve,Fairbairn Road,Toorak,VIC,,-37.8455821,145.0091521,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Como Park,Park or reserve,Alexandra Avenue,South Yarra,VIC,,-37.83568798,145.0029581,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Llaneast Street,Car park,Llaneast Street,Malvern,VIC,,-37.86110691,145.0275326,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE
Prahran Town Hall,Community building,Greville Street,Prahran,VIC,,-37.8495404,144.992697,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Burke Street,Shopping centre,Burke Street,Bright,VIC,,-36.72901214,146.960438,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,FALSE
Centenary Park,Park or reserve,Mountbatten Avenue,Bright,VIC,,-36.72554936,146.9643483,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE
Riverside Park,Park or reserve,Great Alpine Road,Porepunkah,VIC,,-36.69898153,146.9099158,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Facilities at this park includes a playground, barbeque shelter and swimming in river and toddlers pool ",FALSE
Keating Reserve,Park or reserve,Great Alpine Road,Harrietville,VIC,,-36.89502102,147.0621362,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Pioneer Park,Park or reserve,Great Alpine Road,Harrietville,VIC,,-36.89060302,147.064554,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Jubilee Park,Park or reserve,Great Alpine Road,Myrtleford,VIC,,-36.56216502,146.7255853,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Cundy Park,Park or reserve,O'Donnell Avenue,Myrtleford,VIC,,-36.55580669,146.7280628,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Play equipment and skate ramps also provided at this site,FALSE
Rotary Park,Park or reserve,Myrtle Street,Myrtleford,VIC,,-36.5543143,146.712033,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Play equipment, BBQ facilities, swing bridge and old tobacco kiln also provided at this site",FALSE
Apex Park,Park or reserve,Apex Lane,Myrtleford,VIC,,-36.56801596,146.7148094,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
McNamara Reserve,Sporting facility,Lewis Avenue,Myrtleford,VIC,,-36.56744869,146.7238541,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Football oval and tennis courts available for public use,FALSE
Mount Beauty Recreation Reserve,Park or reserve,Reserve Drive,Mount Beauty,VIC,,-36.73913469,147.173197,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Hollonds Street,Shopping centre,24A Kiewa Crescent,Mount Beauty,VIC,,-36.74312188,147.1703943,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Big Hill Mountain Bike Park,Park or reserve,21 Bogong Avenue,Mount Beauty,VIC,,-36.74305707,147.1745438,TRUE,FALSE,Access off Bogong High Plains Road.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Mount Beauty Airstrip,Airport,Mount Beauty Airstrip,Mount Beauty,VIC,,-36.73331374,147.1703313,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Tawonga Pioneer Memorial Reserve,Park or reserve,43 Kiewa Valley Highway,Tawonga,VIC,,-36.68791149,147.1406589,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,BBQ facilities and play equipment also provided at this facility,FALSE
Packer Park,Park or reserve,147 Leila Road,Carnegie,VIC,,-37.90226422,145.0602764,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,There are three automatic toilets at this park,FALSE
Lord Reserve,Park or reserve,Munro Avenue,Carnegie,VIC,,-37.89378073,145.049237,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Currently closed,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Princes Park 2,Sporting facility,277 Bambra Road,Caulfield South,VIC,,-37.89432365,145.0260566,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Within multipurpose pavilion,FALSE
Princes Park 1,Park or reserve,2 Maple Street,Caulfield South,VIC,,-37.89357644,145.0230019,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,Automatic Toilet,FALSE
Koornang Reserve,Park or reserve,84 Lyons Street,Carnegie,VIC,,-37.89544505,145.0551368,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Automatic Exeloo Toilet,FALSE
Duncan McKinnon Reserve,Park or reserve,Duncan Mackinnon Reserve,Murrumbeena,VIC,,-37.90457152,145.0631896,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Two toilets,FALSE
Victory Park,Park or reserve,Patterson Road,Bentleigh,VIC,,-37.92444023,145.0305039,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Centenary Park (Brady Road end),Park or reserve,Brady Road,Bentleigh East,VIC,,-37.92551609,145.0677897,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2 x Automatic Exeloo Toilet Double Exeloo,FALSE
Bailey Reserve,Sporting facility,East Boundary Road,Bentleigh East,VIC,,-37.9169608,145.0612157,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Mackie Road Reserve,Park or reserve,Mackie Road,Bentleigh East,VIC,,-37.91757835,145.0753651,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Halley Park,Park or reserve,Mortimore Street,Bentleigh,VIC,,-37.92788159,145.0390632,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2 x Automatic Toilets,FALSE
King George VI Memorial Reserve,Park or reserve,East Boundary Road,Bentleigh East,VIC,,-37.92879759,145.0597173,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Pavilion toilets & Automatic toilets,FALSE
McKinnon Reserve,Park or reserve,Tucker Road,McKinnon,VIC,,-37.91464294,145.0501556,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Bentleigh Reserve,Park or reserve,Arthur Street,Bentleigh,VIC,,-37.92243379,145.0432378,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2 x Exeloos located on Higgins Road near the playground,FALSE
East Caulfield Reserve,Sporting facility,Dudley Street,Caulfield East,VIC,,-37.88003861,145.0470076,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Automatic Exeloo Toilet,FALSE
Hopetoun Gardens,Park or reserve,Victoria Street Side,Elsternwick,VIC,,-37.8869141,145.0102609,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Wattle Grove Reserve,Park or reserve,Wattle Grove,McKinnon,VIC,,-37.9084998,145.0352628,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Automatic toilet,FALSE
Allnut Park,Park or reserve,35 Wheatley Road,McKinnon,VIC,,-37.91423631,145.0321663,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2 Exeloos on site,FALSE
Joyce Park,Park or reserve,Tyrone Street,Ormond,VIC,,-37.90728823,145.046038,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Automatic Exeloo Toilet,FALSE
Marlborough Street Reserve,Park or reserve,Marlborough Street,Bentleigh East,VIC,,-37.9113456,145.0676396,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Exeloo ,FALSE
Glendenning Street,Other,Glendinning Street,Balmoral,VIC,,-37.24884494,141.8418725,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Pedrina Park-Football Oval,Sporting facility,349 North Boundary Road,Hamilton,VIC,,-37.72553252,142.0288841,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Byaduk Mechanics Hall,Other,8 Byaduk-Penshurst Road,Byaduk,VIC,,-37.95199838,141.9560626,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Barker Street,Car park,33 Barker Street,Cavendish,VIC,,-37.52813373,142.039649,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Features nearby include a park, garden, BBQ facilities, playground  and local shops",FALSE
Whyte Street / Glenelg Highway,Other,Glenelg Highway,Coleraine,VIC,,-37.59850711,141.6917682,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Dunkeld Memorial Park,Park or reserve,Glenelg Highway,Dunkeld,VIC,,-37.64991259,142.3427645,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Features include picnic/BBQ, play ground, view of Grampians and access to local shops.
The public toilets do not allow access into Swimming Pool complex.",FALSE
Dunkeld Tourist Information Centre,Rest area,86 Parker Street,Dunkeld,VIC,,-37.64918037,142.3428289,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Close to park, and shops",TRUE
Lions Club Park,Park or reserve,14 Memorial Road,Glenthompson,VIC,,-37.63616857,142.5485091,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Features: BBQ, playground",FALSE
Glenthompson - Road Reserve,Other,52 B160,Glenthompson,VIC,,-37.63678845,142.5458908,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
