Address,Town,AddressNote,Latitude,Longitude,Parking,ParkingAccessible,ParkingNote,AccessNote,AdultChange,ChangingPlaces,AdultChangeNote,BabyChange,BabyCareRoom,BabyChangeNote,DumpPoint,DPWashout,DPAfterHours,DumpPointNote,OpeningHours,OpeningHoursNote,Male,Female,Unisex,AllGender,Ambulant,Accessible,ToiletNote,Shower
1 Parfitt Rd,Wangaratta,,-36.352447,146.331377,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Sun 7am-9pm, Mon-Sat 6am-9am",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
45 Bridge St West,Benalla,,-36.55607774,145.9709863,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Sat-Sun 6am-10pm, Mon-Fri 4am-11pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
1010 Nepean Highway,Mornington,,-38.227392,145.047684,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Mon-Fri 5am-11pm, Sat-Sun 6am-11pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
260 Canterbury Rd & Redvers St,Surrey Hills,,-37.824835,145.08809,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
340-342 Whitehorse Rd (Cnr  Springvale Rd),Nunawading,,-37.81858566,145.174837,TRUE,TRUE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Sat-Sun 5am-12pm, Mon-Fri 4am-12am",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
768 Mountain Highway (Cnr Scoresby Rd),Bayswater,,-37.84009,145.26803,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Tue 7:45am-10pm, Mon,Wed-Fri 5:45am-10pm, Sun 7am-10pm, Sat 6am-10pm",,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
623-631 Ferntree Gully Rd (Cnr Springvale Rd),Glen Waverley,,-37.90329914,145.1619062,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
521 Maroondah Hwy & Oban Rd,Ringwood East,,-37.798048,145.253546,TRUE,TRUE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Mon-Fri 5am-11pm, Sat-Sun 6am-11pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
123 Maroondah Hwy & Harker St,Healesville,,-37.657042,145.51109,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Mon-Fri 4am-12am, Sat-Sun 5am-11pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
1386-1388 Dandenong Rd (Cnr Warrigal Rd),Oakleigh,,-37.893139,145.08867,TRUE,TRUE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Glenelg Highway,Smythesdale,,-37.64481462,143.6845713,TRUE,TRUE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
918-928 Springvale Road (Cnr Governor Rd),Braeside,,-38.009745,145.140822,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Sat-Sun 6am-10pm, Mon-Fri 4am-10pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
1370 Ferntree Gully Rd (Cnr Stud Rd),Knoxfield,,-37.898915,145.23483,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
1076-1084 Raglan Parade,Warrnambool,,-38.362226,142.456976,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Mon-Fri 5am-8pm, Sun 8am-8pm, Sat 6am-8pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
422-424 South Road (Cnr Linton Street),Moorabbin,,-37.94962,145.077416,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
465-469 Raglan St,Warrnambool,,-38.383483,142.491761,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Sat-Sun 8am-8pm, Mon-Fri 6am-9am",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
27 Willow Grove,Kew East,,-37.78929255,145.0458064,TRUE,FALSE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,FALSE
4 Burke Avenue,Camberwell,,-37.829573,145.056705,TRUE,TRUE,,,FALSE,FALSE,,TRUE,TRUE,,FALSE,FALSE,FALSE,,"OPEN: Mon-Wed 9am-5:30pm, Thu-Fri 9am-7:30pm, Sat 9am-5pm, Sun 10am-5pm",Closed on Christmas day and Good Friday,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
410 Melton Highway,Taylors Lakes,,-37.69697889,144.7822576,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Sat-Sun 8am-8pm, Mon-Fri 5am-8pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
26 Ailsa Street South,Laverton,,-37.8692152,144.7619187,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
551-557 Doncaster Rd & Bayley Gr,Doncaster,,-37.7881,145.11973,TRUE,TRUE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
392 Ballarat Rd (Cnr Alford St),Sunshine,,-37.77840984,144.8436953,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 4am-12am,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
200-210 Dandenong Hastings Road,Lyndhurst,,-38.057164,145.243581,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
664-668 Old Calder Hwy & Hunter St,Keilor,,-37.72081,144.83745,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Sun 7am-10pm, Mon-Sat 6am-10pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
368 Boundary Road (Cnr Plane Tree Ave),Dingley Village,,-37.97269,145.1118,TRUE,TRUE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
5-11 Mount Dandenong Rd,Ringwood,,-37.81029,145.23853,TRUE,TRUE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
1319 Sturt St (Cnr Pleasant St),Ballarat Central,,-37.560215,143.838638,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 6am-9pm,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
46 Clarendon Street,Maryborough,,-37.04835885,143.7345723,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Sat-Sun 6am-11pm, Mon-Fri 4am-12am",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
280-288 Barkly St,Ararat,,-37.28417,142.93596,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Sun 7am-9pm, Mon-Sat 6am-10am",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
1107-1113 Burke Rd (Cnr Barkers Rd),Kew,,-37.81707,145.05941,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Chifley Drive,Preston,,-37.74134967,145.0304322,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
235 Ogilvie Ave (Cnr Premier Street),Echuca,,-36.14076628,144.7489239,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Sat-Sun 7am-10pm, Mon-Fri 6am-10am",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
212 Calder Highway,Bendigo,,-36.76568587,144.2674791,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
92 Wellington St,Kerang,,-35.73507,143.91778,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 7am-7pm,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
325 Toorak Rd & Tivoli Rd,South Yarra,,-37.83977,144.99785,TRUE,TRUE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
763-779 Dandenong Rd & Tooronga Rd,Malvern,,-37.87328,145.03786,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Sat-Sun 6am-11pm, Mon-Fri 5am-11pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
191 Nepean Hwy & Elster Ave,Gardenvale,,-37.89637,145.00527,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Sat 7am-9pm, Mon-Fri 6am-9am, Sun 8am-9pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
290 Warrigal Rd (Cnr Centre Dandenong Rd),Cheltenham,,-37.96742,145.07427,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Mon-Fri 6am-10pm, Sat 6am-9pm, Sun 7am-9pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
105 Princes Highway,Traralgon,,-38.19928725,146.5345422,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
251-255 Main Street (Cnr Pyke Street),Bairnsdale,,-37.82717,147.62659,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 5am-7pm,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
4-28 High St,Berwick,,-38.03084,145.34286,TRUE,TRUE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
71-75 Doherty'S Rd,Altona North,,-37.831345,144.82107,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
723 State Route 26,Kooyong,,-37.84446684,145.0358403,TRUE,TRUE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
160 Berwick-Cranbourne Road,Cranbourne East,,-38.121047,145.312926,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Adjacent to Childrens playground,FALSE
159 Main Street,Bacchus Marsh,,-37.67598,144.4387,FALSE,FALSE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Eskdale Spur Tier,Tawonga,,-36.68033,147.274442,FALSE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1675 Heidelberg-Kinglake Road,St Andrews,,-37.603588,145.259146,FALSE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
2957 Main Neerim Road,Neerim Junction,,-37.92813437,145.9612638,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Main Street,Walhalla,Located in large car park just past the Railway Station,-37.940859,146.452271,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
137 Dunns Road,Mount Martha,,-38.25282568,145.0428098,TRUE,TRUE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"Facility adjoins public playground and shelter, with off street parking provided",FALSE
723 Calder Highway,Maiden Gully,,-36.74263341,144.2088888,TRUE,FALSE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Managed by City of Greater Bendigo ,FALSE
Granter Street,Kangaroo Flat,,-36.829573,144.232194,TRUE,TRUE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Managed by City of Greater Bendigo ,FALSE
81 Clarke Road,Springvale South,Located in Reserve,-37.9673244,145.140773,FALSE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
6 Woollahra Avenue,Keysborough,Located in Reserve,-37.98367642,145.1673652,FALSE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Down Street,Longwood,The toilet block is behind the White Hart Hotel in what is know as the Pub Paddock,-36.804203,145.422921,TRUE,TRUE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Inkerman Road,Caulfield North,,-37.8703211,145.0294772,TRUE,TRUE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Bignell Street,Bentleigh East,,-37.92644,145.07086,TRUE,TRUE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Kokaribb Road,Carnegie,,-37.88802633,145.0561487,TRUE,TRUE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Morton Avenue,Carnegie,,-37.88618889,145.0579923,TRUE,TRUE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE
Hawthorn Road,Caulfield,,-37.88634503,145.0219997,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Allison Road,Elsternwick,,-37.88161005,145.0097321,TRUE,FALSE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,"2 x Automatic Exeloo Toilet
(1 x Manual Toilet open Saturday only)",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"2 x Automatic Exeloo Toilet
(1 x Manual Toilet open Saturday only)",FALSE
36 George Street,Moe,,-38.1758248,146.2618918,TRUE,TRUE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
19 Civic Drive,Epping,Located on the Syenthic Sports field behind the School Gym,-37.64480213,145.0613154,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Variable hours,Open Irregular hours for sports training and game days,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE
1201 Wellington Road,Lysterfield,,-37.92858916,145.2660699,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
21 Ardena Crt (Cnr East Boundary Rd),Bentleigh East,,-37.91651,145.05963,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Sat-Sun 6am-10pm, Mon-Fri 5am-10pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
473-477 Princes Hwy & Webb St,Narre Warren,,-38.02564,145.30555,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Sat 6am-11pm, Mon-Fri 5am-12am, Sun 7am-11pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
2143-2149 Dandenong Road & Renver Road,Clayton,,-37.92387,145.1427,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Sat-Sun 6am-12pm, Mon-Fri 5am-12pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
148-150 Canterbury Road,Bayswater North,,-37.82546796,145.2882478,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Mon-Fri 5am-10pm, Sun 7am-8pm, Sat 5am-8pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
535 South Gippsland Hwy (Cnr Mcdowell Rd),Hampton Park,,-38.04221,145.25202,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
414 High Street,Melton,,-37.68311578,144.5776029,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
4655 South Gippsland Highway (Cnr Mcdonald Track),Lang Lang,,-38.25772,145.55042,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Mon-Fri 5am-7pm, Sun 7am-7pm, Sat 6am-7pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
1140 Burwood Hwy,Ferntree Gully,,-37.89048,145.30022,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
107 Great Ocean Road,Anglesea,,-38.40855,144.18641,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Mon-Fri 5am-11am, Sat-Sun 5am-10pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
20 Clunes Road,Creswick,,-37.4174044,143.8937582,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Sun 7am-10pm, Mon-Fri 5am-10pm, Sat 6am-10pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
1045 Frankston-Flinders Road,Somerville,,-38.2227,145.1749,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Mon-Fri 5am-8pm, Sun 7am-8pm, Sat 6am-8pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
53-57 Princes Highway (Cnr Mc Crorey St),Trafalgar,,-38.20799,146.15467,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Mon-Fri 4am-10pm, Sat-Sun 6am-10pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
602-604 Burwood Hwy,Vermont South,,-37.85846,145.19505,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Sun 7am-9pm, Mon-Fri 5am-11am, Sat 6am-9am",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
435 Stud Road (Cnr High Street Road),Wantirna South,,-37.8775,145.23297,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
215-223 York Street,Sale,,-38.10491296,147.0677904,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Sun 8am-9pm, Mon-Sat 6am-9pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
161 Thompson St,Hamilton,,-37.74243,142.02114,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Mon-Sat 5am-9pm, Sun 8am-8pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
2 Regency Drive (Princes Hwy & Lauderdale Rd),Narre Warren,,-38.02604,145.31003,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Sat-Sun 7am-11pm, Mon-Fri 5am-11pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
993 Moorooduc Highway,Moorooduc,,-38.25341,145.07983,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Mon-Fri 5am-6pm, Sun 8am-6pm, Sat 7am-6pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
5 Station Road,Melton South,,-37.70255778,144.574752,TRUE,TRUE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Havelock Street,Beaufort,,-37.43112431,143.3831903,FALSE,FALSE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
96 Commercial Street,Merbein,,-34.16810532,142.0603378,TRUE,TRUE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Corner of Doveton and Urquhart Streets,Elphinstone,,-37.10195579,144.3343757,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,Toilets located at Sawpitt Gully Reserve,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Toilets located at Sawpitt Gully Reserve,FALSE
1 MAIN ST,Box Hill,,-37.81873,145.12139,TRUE,TRUE,,,FALSE,FALSE,,TRUE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Mon-Wed 9am-5:30pm, Thu 9am-7pm, Fri 9am-9pm, Sat 9am-5pm, Sun 10am-5pm",,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
1444 Plenty Road,Mernda,,-37.6001,145.0965931,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Sat-Sun 6am-8pm, Mon-Fri 5am-9pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
1664 Ferntree Gully Road,Knoxfield,,-37.89253115,145.2573989,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Mon-Fri 4am-11pm, Sat-Sun 6am-10pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
350 Mcdonalds Rd,South Morang,,-37.64994,145.07582,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Sat-Sun 7am-10pm, Mon-Fri 6am-11am",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
208-210 Princes Highway,Hallam,,-38.00575,145.27124,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Sun 8am-10pm, Mon-Sat 6am-10pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
179-189 Lygon Street (Cnr Glenlyon Road),Brunswick East,,-37.77228,144.97154,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
1120 Cranbourne-Frankston Rd (Cnr Cemetery Rd),Cranbourne,,-38.112034,145.270616,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Sun 7am-9pm, Mon-Fri 5am-10pm, Sat 6am-10pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
397 Springvale & Parkmore Rds,Forest Hill,,-37.84119,145.17175,TRUE,FALSE,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,,"OPEN: Mon-Fri 5am-10pm, Sat-Sun 7am-9pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
